record,Country,state,year,month,time,cases,X,Y,pop,direction,id,no,id_1,rh,pr,tmmx,tmmn,si
3103,TH,Phetchaburi,2017,7,7,177,99.6193674,12.94654406,482375,southeastern,59,72,43,77.21082841,134.7014925,31.48059701,23.73507463,
3104,TH,Phetchaburi,2017,8,8,120,99.6193674,12.94654406,482375,southeastern,59,72,43,77.12951672,133.261194,31.72686567,23.74626866,
3105,TH,Phetchaburi,2017,9,9,80,99.6193674,12.94654406,482375,southeastern,59,72,43,76.53112047,177.0820896,31.94701493,23.53283582,
3106,TH,Phetchaburi,2017,10,10,36,99.6193674,12.94654406,482375,southeastern,59,72,43,80.00774754,204.6119403,31.24776119,23.58134328,
3107,TH,Phetchaburi,2017,11,11,46,99.6193674,12.94654406,482375,southeastern,59,72,43,81.6625533,94.95522388,30.34925373,23.11492537,
3108,TH,Phetchaburi,2017,12,12,24,99.6193674,12.94654406,482375,southeastern,59,72,43,76.56751217,33.82089552,29.66044776,21.24477612,
3109,TH,Phetchaburi,2018,1,13,13,99.6193674,12.94654406,484294,southeastern,59,72,43,79.93485932,19.35074627,30.68432836,21.93656716,
3110,TH,Phetchaburi,2018,2,14,36,99.6193674,12.94654406,484294,southeastern,59,72,43,75.26506088,22.3358209,31.15149254,21.56865672,
3111,TH,Phetchaburi,2018,3,15,25,99.6193674,12.94654406,484294,southeastern,59,72,43,72.97558634,66.44029851,33.03358209,23.60298507,
3112,TH,Phetchaburi,2018,4,16,20,99.6193674,12.94654406,484294,southeastern,59,72,43,71.83503843,164.5746269,32.90820896,23.89104478,
3113,TH,Phetchaburi,2018,5,17,42,99.6193674,12.94654406,484294,southeastern,59,72,43,72.15885686,72.76865672,32.71865672,23.79626866,
3114,TH,Phetchaburi,2018,6,18,56,99.6193674,12.94654406,484294,southeastern,59,72,43,76.82308761,82.6119403,31.64477612,23.69328358,
3115,TH,Phetchaburi,2018,7,19,53,99.6193674,12.94654406,484294,southeastern,59,72,43,79.90230407,127.6492537,30.63208955,23.83507463,
3116,TH,Phetchaburi,2018,8,20,62,99.6193674,12.94654406,484294,southeastern,59,72,43,78.91737679,149.0970149,30.52910448,23.24925373,
3117,TH,Phetchaburi,2018,9,21,65,99.6193674,12.94654406,484294,southeastern,59,72,43,76.55725024,130.6268657,31.14850746,22.97761194,
3118,TH,Phetchaburi,2018,10,22,55,99.6193674,12.94654406,484294,southeastern,59,72,43,80.08725226,221.8283582,31.79402985,23.5358209,
3119,TH,Phetchaburi,2018,11,23,54,99.6193674,12.94654406,484294,southeastern,59,72,43,76.82873228,79.99253731,31.93880597,23.11492537,
3120,TH,Phetchaburi,2018,12,24,38,99.6193674,12.94654406,484294,southeastern,59,72,43,83.68303555,19.39552239,31.56044776,23.14477612,
3121,TH,Phetchaburi,2019,1,25,44,99.6193674,12.94654406,485191,southeastern,59,72,43,75.91646251,32.48507463,32.22462687,21.44402985,
3122,TH,Phetchaburi,2019,2,26,26,99.6193674,12.94654406,485191,southeastern,59,72,43,73.66652833,11.50746269,33.80074627,23.07462687,
3123,TH,Phetchaburi,2019,3,27,59,99.6193674,12.94654406,485191,southeastern,59,72,43,59.4807247,35.1641791,34.54029851,24.22014925,
3124,TH,Phetchaburi,2019,4,28,34,99.6193674,12.94654406,485191,southeastern,59,72,43,68.86384736,52.2238806,35.67089552,25.72164179,
3125,TH,Phetchaburi,2019,5,29,28,99.6193674,12.94654406,485191,southeastern,59,72,43,70.89458181,88.05970149,34.10447761,25.19029851,
3126,TH,Phetchaburi,2019,6,30,32,99.6193674,12.94654406,485191,southeastern,59,72,43,77.97062245,118.6865672,32.55970149,24.47238806,
3127,TH,Phetchaburi,2019,7,31,66,99.6193674,12.94654406,485191,southeastern,59,72,43,72.2836782,65.71641791,32.18880597,24.26119403,
3128,TH,Phetchaburi,2019,8,32,69,99.6193674,12.94654406,485191,southeastern,59,72,43,77.0699603,210.5298507,31.23134328,23.40298507,
3129,TH,Phetchaburi,2019,9,33,79,99.6193674,12.94654406,485191,southeastern,59,72,43,81.34037411,189.0074627,31.20298507,23.24477612,
3130,TH,Phetchaburi,2019,10,34,80,99.6193674,12.94654406,485191,southeastern,59,72,43,78.2606889,130.0671642,31.89776119,24.23955224,
3131,TH,Phetchaburi,2019,11,35,105,99.6193674,12.94654406,485191,southeastern,59,72,43,81.01324144,61.28358209,31.12537313,22.80149254,
3132,TH,Phetchaburi,2019,12,36,26,99.6193674,12.94654406,485191,southeastern,59,72,43,74.79053799,2.664179104,30.56268657,20.85671642,
3133,TH,Phetchaburi,2020,1,37,31,99.6193674,12.94654406,482193,southeastern,59,72,43,71.33901357,6.462686567,32.45671642,21.92313433,0
3134,TH,Phetchaburi,2020,2,38,20,99.6193674,12.94654406,482193,southeastern,59,72,43,65.53116146,8.843283582,32.68283582,22.04701493,0
3135,TH,Phetchaburi,2020,3,39,10,99.6193674,12.94654406,482193,southeastern,59,72,43,63.65145285,17.94029851,34.55074627,24.32014925,35.90258065
3136,TH,Phetchaburi,2020,4,40,13,99.6193674,12.94654406,482193,southeastern,59,72,43,68.85911053,73.41791045,34.5358209,24.62835821,76.264
3137,TH,Phetchaburi,2020,5,41,9,99.6193674,12.94654406,482193,southeastern,59,72,43,70.77790337,81.48507463,34.41343284,25.64328358,75
3138,TH,Phetchaburi,2020,6,42,15,99.6193674,12.94654406,482193,southeastern,59,72,43,74.15314062,105.6791045,32.24104478,24.04402985,62.99333333
3139,TH,Phetchaburi,2020,7,43,40,99.6193674,12.94654406,482193,southeastern,59,72,43,76.53687264,127.8507463,32.12313433,24.28283582,52.78
3140,TH,Phetchaburi,2020,8,44,35,99.6193674,12.94654406,482193,southeastern,59,72,43,74.02264262,104.4626866,32.03432836,24.15149254,51.16580645
3141,TH,Phetchaburi,2020,9,45,30,99.6193674,12.94654406,482193,southeastern,59,72,43,78.07450468,187.9776119,31.94328358,23.92761194,47.776
3142,TH,Phetchaburi,2020,10,46,23,99.6193674,12.94654406,482193,southeastern,59,72,43,85.78611721,293.9552239,30.31343284,22.70970149,47.22
3143,TH,Phetchaburi,2020,11,47,27,99.6193674,12.94654406,482193,southeastern,59,72,43,79.67384771,42.5,31.25820896,22.87910448,48.054
3144,TH,Phetchaburi,2020,12,48,14,99.6193674,12.94654406,482193,southeastern,59,72,43,75.25917674,6.768656716,30.65,21.03656716,54.92870968
3145,TH,Phetchaburi,2021,1,49,8,99.6193674,12.94654406,482193,southeastern,59,72,43,66.99899326,2.656716418,30.1380597,19.59253731,59.31967742
3146,TH,Phetchaburi,2021,2,50,6,99.6193674,12.94654406,482193,southeastern,59,72,43,64.30623948,11.31343284,32.17164179,21.5358209,49.30642857
3147,TH,Phetchaburi,2021,3,51,1,99.6193674,12.94654406,482193,southeastern,59,72,43,69.25081794,33.08208955,33.9738806,23.74328358,47.22
3148,TH,Phetchaburi,2021,4,52,0,99.6193674,12.94654406,482193,southeastern,59,72,43,73.28292556,160.2313433,33.23208955,23.32537313,51.60333333
3149,TH,Phetchaburi,2021,5,53,1,99.6193674,12.94654406,482193,southeastern,59,72,43,74.6179641,88.3880597,33.49253731,24.68208955,59.26
3150,TH,Phetchaburi,2021,6,54,0,99.6193674,12.94654406,482193,southeastern,59,72,43,73.09965219,79.94776119,32.40597015,24.20895522,56.10933333
3151,TH,Phetchaburi,2021,7,55,1,99.6193674,12.94654406,482193,southeastern,59,72,43,78.65544282,149.2835821,31.58134328,23.79776119,59.31806452
3152,TH,Phetchaburi,2021,8,56,2,99.6193674,12.94654406,482193,southeastern,59,72,43,79.2760373,115.4104478,31.77164179,23.98358209,73.22322581
3153,TH,Phetchaburi,2021,9,57,0,99.6193674,12.94654406,482193,southeastern,59,72,43,79.84289824,255.9626866,30.91119403,22.95,55.09
3154,TH,Phetchaburi,2021,10,58,13,99.6193674,12.94654406,482193,southeastern,59,72,43,81.63335851,253.1044776,31.09179104,23.4358209,56.64580645
3155,TH,Phetchaburi,2021,11,59,21,99.6193674,12.94654406,482193,southeastern,59,72,43,81.91725944,120.7164179,31.05,22.67089552,58.306
3156,TH,Phetchaburi,2021,12,60,8,99.6193674,12.94654406,482193,southeastern,59,72,43,69.00489642,4.604477612,29.95447761,20.38358209,42.64
3157,TH,Phetchaburi,2022,1,61,9,99.6193674,12.94654406,482193,southeastern,59,72,43,64.31866785,5.440298507,31.44626866,21.31268657,41.35580645
3158,TH,Phetchaburi,2022,2,62,8,99.6193674,12.94654406,482193,southeastern,59,72,43,76.31973494,58.26865672,32.26641791,21.68507463,40.67714286
3159,TH,Phetchaburi,2022,3,63,7,99.6193674,12.94654406,482193,southeastern,59,72,43,75.14009766,106.0447761,33.80522388,23.6761194,43.06
3160,TH,Phetchaburi,2022,4,64,16,99.6193674,12.94654406,482193,southeastern,59,72,43,71.82564903,49.54477612,33.98880597,24.12462687,37.5
3161,TH,Phetchaburi,2022,5,65,8,99.6193674,12.94654406,482193,southeastern,59,72,43,78.52631993,177.3208955,32.32686567,23.45895522,34.99064516
3162,TH,Phetchaburi,2022,6,66,18,99.6193674,12.94654406,482193,southeastern,59,72,43,72.71123704,83.20895522,32.17835821,23.88059701,28.48466667
3163,TH,Phetchaburi,2022,7,67,21,99.6193674,12.94654406,482193,southeastern,59,72,43,76.74757727,160.1940299,31.5261194,23.7858209,24.07
3164,TH,Phetchaburi,2022,8,68,33,99.6193674,12.94654406,482193,southeastern,59,72,43,77.15308585,117.141791,31.53432836,23.65149254,29.09193548
3165,TH,Phetchaburi,2022,9,69,53,99.6193674,12.94654406,482193,southeastern,59,72,43,78.33775865,171.641791,31.14253731,23.18358209,29.63
3166,TH,Phetchaburi,2022,10,70,70,99.6193674,12.94654406,482193,southeastern,59,72,43,83.96171006,279.2089552,30.66268657,22.95,5.56
3167,TH,Phetchaburi,2022,11,71,77,99.6193674,12.94654406,482193,southeastern,59,72,43,77.08001447,136.5223881,31.0880597,22.60895522,5.56
3168,TH,Phetchaburi,2022,12,72,67,99.6193674,12.94654406,482193,southeastern,59,72,43,69.36125246,11.2238806,29.88731343,20.67313433,5.56
3169,TH,Phichit,2017,1,1,3,100.3454208,16.25818046,541868,northern,60,30,44,79.74629654,17.08602151,32.1172043,21.3344086,
3170,TH,Phichit,2017,2,2,3,100.3454208,16.25818046,541868,northern,60,30,44,68.09002103,11,34.12580645,20.64301075,
3171,TH,Phichit,2017,3,3,8,100.3454208,16.25818046,541868,northern,60,30,44,72.67533112,63.68817204,36.19139785,24.14301075,
3172,TH,Phichit,2017,4,4,14,100.3454208,16.25818046,541868,northern,60,30,44,81.14611751,64.65591398,36.50860215,25.12580645,
3173,TH,Phichit,2017,5,5,25,100.3454208,16.25818046,541868,northern,60,30,44,87.21208847,294.483871,34.6827957,25.1,
3174,TH,Phichit,2017,6,6,56,100.3454208,16.25818046,541868,northern,60,30,44,80.37445224,226.4193548,33.92580645,24.89139785,
3175,TH,Phichit,2017,7,7,84,100.3454208,16.25818046,541868,northern,60,30,44,82.1317722,159.5913978,32.6172043,24.70860215,
3176,TH,Phichit,2017,8,8,68,100.3454208,16.25818046,541868,northern,60,30,44,83.0334325,250.8494624,33.0172043,24.79139785,
3177,TH,Phichit,2017,9,9,47,100.3454208,16.25818046,541868,northern,60,30,44,82.49656759,254.516129,33.10860215,24.69139785,
3178,TH,Phichit,2017,10,10,30,100.3454208,16.25818046,541868,northern,60,30,44,84.46908069,213.9139785,32.3,24.1,
3179,TH,Phichit,2017,11,11,29,100.3454208,16.25818046,541868,northern,60,30,44,81.32172082,19.51612903,32.1827957,22.7172043,
3180,TH,Phichit,2017,12,12,24,100.3454208,16.25818046,541868,northern,60,30,44,74.65790722,23.48387097,30.80860215,19.84301075,
3181,TH,Phichit,2018,1,13,10,100.3454208,16.25818046,539374,northern,60,30,44,79.24921975,2.172043011,31.72580645,20.44301075,
3182,TH,Phichit,2018,2,14,14,100.3454208,16.25818046,539374,northern,60,30,44,78.96015372,23.74193548,32.8172043,20.94301075,
3183,TH,Phichit,2018,3,15,13,100.3454208,16.25818046,539374,northern,60,30,44,74.69518329,19.77419355,35.2172043,24.14301075,
3184,TH,Phichit,2018,4,16,33,100.3454208,16.25818046,539374,northern,60,30,44,80.70157369,111.8064516,35.6,24.72580645,
3185,TH,Phichit,2018,5,17,105,100.3454208,16.25818046,539374,northern,60,30,44,80.48569841,171.6774194,34.7,24.6,
3186,TH,Phichit,2018,6,18,223,100.3454208,16.25818046,539374,northern,60,30,44,82.27827355,130.2795699,33.5344086,24.8,
3187,TH,Phichit,2018,7,19,164,100.3454208,16.25818046,539374,northern,60,30,44,84.38340324,141.2258065,32.52580645,24.90860215,
3188,TH,Phichit,2018,8,20,91,100.3454208,16.25818046,539374,northern,60,30,44,83.56487471,189.1612903,32.0172043,24.3,
3189,TH,Phichit,2018,9,21,80,100.3454208,16.25818046,539374,northern,60,30,44,81.28304012,145.688172,32.79139785,24.3827957,
3190,TH,Phichit,2018,10,22,47,100.3454208,16.25818046,539374,northern,60,30,44,82.73393102,98.25806452,33.4,24.10860215,
3191,TH,Phichit,2018,11,23,25,100.3454208,16.25818046,539374,northern,60,30,44,77.8125329,19.25806452,33.49139785,22.5172043,
3192,TH,Phichit,2018,12,24,16,100.3454208,16.25818046,539374,northern,60,30,44,79.28240442,8.741935484,32.80860215,21.9344086,
3193,TH,Phichit,2019,1,25,7,100.3454208,16.25818046,536311,northern,60,30,44,77.08792902,11,34.12580645,20.1688172,
3194,TH,Phichit,2019,2,26,22,100.3454208,16.25818046,536311,northern,60,30,44,68.33860295,31.13978495,35.16021505,21.60322581,
3195,TH,Phichit,2019,3,27,24,100.3454208,16.25818046,536311,northern,60,30,44,62.41538173,18.25806452,36.54301075,23.79462366,
3196,TH,Phichit,2019,4,28,8,100.3454208,16.25818046,536311,northern,60,30,44,70.14846572,24.77419355,38.59139785,26.34301075,
3197,TH,Phichit,2019,5,29,9,100.3454208,16.25818046,536311,northern,60,30,44,80.10746363,135.827957,36.5,26.1172043,
3198,TH,Phichit,2019,6,30,17,100.3454208,16.25818046,536311,northern,60,30,44,83.4525834,114.172043,35.1,25.7827957,
3199,TH,Phichit,2019,7,31,25,100.3454208,16.25818046,536311,northern,60,30,44,81.31297434,126.0322581,34.0172043,25.4,
3200,TH,Phichit,2019,8,32,31,100.3454208,16.25818046,536311,northern,60,30,44,85.91226492,378.4086022,32.6,24.29139785,
3201,TH,Phichit,2019,9,33,25,100.3454208,16.25818046,536311,northern,60,30,44,81.68533153,154.3978495,32.8827957,24.77419355,
3202,TH,Phichit,2019,10,34,24,100.3454208,16.25818046,536311,northern,60,30,44,79.69905771,54.32258065,33.19139785,24.6,
3203,TH,Phichit,2019,11,35,13,100.3454208,16.25818046,536311,northern,60,30,44,77.60120031,28.88172043,32.8,22.3172043,
3204,TH,Phichit,2019,12,36,7,100.3454208,16.25818046,536311,northern,60,30,44,68.4004967,0,31.7172043,18.97741935,
3205,TH,Phichit,2020,1,37,6,100.3454208,16.25818046,532310,northern,60,30,44,69.38499467,1.913978495,34.22580645,20.56021505,0
3206,TH,Phichit,2020,2,38,10,100.3454208,16.25818046,532310,northern,60,30,44,63.36157108,1,34.8,21.5516129,0
3207,TH,Phichit,2020,3,39,22,100.3454208,16.25818046,532310,northern,60,30,44,65.46986365,15.43010753,37.2827957,24.74301075,35.90258065
3208,TH,Phichit,2020,4,40,28,100.3454208,16.25818046,532310,northern,60,30,44,71.06894725,32.96774194,38.1827957,26.12580645,76.264
3209,TH,Phichit,2020,5,41,10,100.3454208,16.25818046,532310,northern,60,30,44,77.58781909,59.60215054,37.3,26.9172043,75
3210,TH,Phichit,2020,6,42,7,100.3454208,16.25818046,532310,northern,60,30,44,84.48951606,146.311828,34.8172043,25.5,62.99333333
3211,TH,Phichit,2020,7,43,31,100.3454208,16.25818046,532310,northern,60,30,44,85.23566872,90.43010753,34.1172043,25.5,52.78
3212,TH,Phichit,2020,8,44,61,100.3454208,16.25818046,532310,northern,60,30,44,83.4542037,185.0215054,32.90860215,24.59139785,51.16580645
3213,TH,Phichit,2020,9,45,41,100.3454208,16.25818046,532310,northern,60,30,44,85.41306108,225.8602151,33,24.79139785,47.776
3214,TH,Phichit,2020,10,46,27,100.3454208,16.25818046,532310,northern,60,30,44,87.20311786,202.6666667,31.37419355,22.7827957,47.22
3215,TH,Phichit,2020,11,47,17,100.3454208,16.25818046,532310,northern,60,30,44,73.93083757,12,32.9827957,22.50860215,48.054
3216,TH,Phichit,2020,12,48,8,100.3454208,16.25818046,532310,northern,60,30,44,69.51298236,0,32.19139785,19.64301075,54.92870968
3217,TH,Phichit,2021,1,49,1,100.3454208,16.25818046,532310,northern,60,30,44,64.96767065,0,31.1,17.44301075,59.31967742
3218,TH,Phichit,2021,2,50,3,100.3454208,16.25818046,532310,northern,60,30,44,64.0253848,22.13978495,33.12580645,19.77741935,49.30642857
3219,TH,Phichit,2021,3,51,16,100.3454208,16.25818046,532310,northern,60,30,44,72.47559816,13.34408602,36.7,24.16021505,47.22
3220,TH,Phichit,2021,4,52,4,100.3454208,16.25818046,532310,northern,60,30,44,81.7982528,216.4623656,35.09139785,23.0344086,51.60333333
3221,TH,Phichit,2021,5,53,9,100.3454208,16.25818046,532310,northern,60,30,44,81.43994477,82.70967742,35.79139785,25.4172043,59.26
3222,TH,Phichit,2021,6,54,24,100.3454208,16.25818046,532310,northern,60,30,44,79.36661718,112.5376344,34.4344086,25.12580645,56.10933333
3223,TH,Phichit,2021,7,55,11,100.3454208,16.25818046,532310,northern,60,30,44,86.16101402,141.2580645,33.4,24.69139785,59.31806452
3224,TH,Phichit,2021,8,56,10,100.3454208,16.25818046,532310,northern,60,30,44,85.59205176,154.4301075,33.4172043,25.1,73.22322581
3225,TH,Phichit,2021,9,57,20,100.3454208,16.25818046,532310,northern,60,30,44,87.43419549,292.5591398,32.1827957,23.97419355,55.09
3226,TH,Phichit,2021,10,58,2,100.3454208,16.25818046,532310,northern,60,30,44,84.27772448,194.2365591,32.49139785,23.8,56.64580645
3227,TH,Phichit,2021,11,59,1,100.3454208,16.25818046,532310,northern,60,30,44,75.04142614,10.03225806,33.4827957,22.90860215,58.306
3228,TH,Phichit,2021,12,60,0,100.3454208,16.25818046,532310,northern,60,30,44,65.32014342,1,31.50860215,18.96021505,42.64
3229,TH,Phichit,2022,1,61,2,100.3454208,16.25818046,532310,northern,60,30,44,66.04926677,7,32.7172043,19.5516129,41.35580645
3230,TH,Phichit,2022,2,62,3,100.3454208,16.25818046,532310,northern,60,30,44,73.20898963,61.07526882,33.59139785,20.4344086,40.67714286
3231,TH,Phichit,2022,3,63,5,100.3454208,16.25818046,532310,northern,60,30,44,79.77790644,45.94623656,36.57419355,24.22580645,43.06
3232,TH,Phichit,2022,4,64,7,100.3454208,16.25818046,532310,northern,60,30,44,78.29995851,46.6344086,36.5172043,24.6516129,37.5
3233,TH,Phichit,2022,5,65,2,100.3454208,16.25818046,532310,northern,60,30,44,84.08681997,169.3763441,34.4655914,24.09139785,34.99064516
3234,TH,Phichit,2022,6,66,11,100.3454208,16.25818046,532310,northern,60,30,44,81.628648,88.53763441,34.22580645,24.82580645,28.48466667
3235,TH,Phichit,2022,7,67,18,100.3454208,16.25818046,532310,northern,60,30,44,84.91504005,141.344086,33.50860215,25.0827957,24.07
3236,TH,Phichit,2022,8,68,6,100.3454208,16.25818046,532310,northern,60,30,44,83.12603062,163.9354839,32.8,24.4827957,29.09193548
3237,TH,Phichit,2022,9,69,15,100.3454208,16.25818046,532310,northern,60,30,44,86.68012672,307.3763441,32.09139785,24.07419355,29.63
3238,TH,Phichit,2022,10,70,16,100.3454208,16.25818046,532310,northern,60,30,44,78.23889981,92.17204301,32.1,23.4,5.56
3239,TH,Phichit,2022,11,71,3,100.3454208,16.25818046,532310,northern,60,30,44,79.12715977,66.25806452,33.2,22.5172043,5.56
3240,TH,Phichit,2022,12,72,4,100.3454208,16.25818046,532310,northern,60,30,44,73.26651756,1.913978495,31.65698925,19.60860215,5.56
3241,TH,Phitsanulok,2017,1,1,8,100.5445958,16.98224028,865368,northern,61,69,45,78.49345584,16.83555556,31.35111111,19.61333333,
3242,TH,Phitsanulok,2017,2,2,3,100.5445958,16.98224028,865368,northern,61,69,45,65.83552889,9.564444444,33.69022222,18.58755556,
3243,TH,Phitsanulok,2017,3,3,12,100.5445958,16.98224028,865368,northern,61,69,45,69.35106077,55.48,35.92044444,22.42,
3244,TH,Phitsanulok,2017,4,4,17,100.5445958,16.98224028,865368,northern,61,69,45,80.13859297,82.57333333,36.07111111,24.00222222,
3245,TH,Phitsanulok,2017,5,5,38,100.5445958,16.98224028,865368,northern,61,69,45,87.15058933,315.4444444,34.172,24.208,
3246,TH,Phitsanulok,2017,6,6,65,100.5445958,16.98224028,865368,northern,61,69,45,81.85598507,236.3111111,33.28177778,24.44266667,
3247,TH,Phitsanulok,2017,7,7,72,100.5445958,16.98224028,865368,northern,61,69,45,83.47666168,192.7688889,32.07377778,24.00977778,
3248,TH,Phitsanulok,2017,8,8,74,100.5445958,16.98224028,865368,northern,61,69,45,84.0100963,251.3377778,32.43511111,24.34533333,
3249,TH,Phitsanulok,2017,9,9,43,100.5445958,16.98224028,865368,northern,61,69,45,83.42094364,231.3733333,32.72355556,24.14444444,
3250,TH,Phitsanulok,2017,10,10,19,100.5445958,16.98224028,865368,northern,61,69,45,84.91617452,191.7377778,31.828,23.14488889,
3251,TH,Phitsanulok,2017,11,11,23,100.5445958,16.98224028,865368,northern,61,69,45,80.67882806,15.26666667,31.58311111,21.30311111,
3252,TH,Phitsanulok,2017,12,12,14,100.5445958,16.98224028,865368,northern,61,69,45,74.1196031,25.79111111,30.03911111,18.20088889,
3253,TH,Phitsanulok,2018,1,13,3,100.5445958,16.98224028,866891,northern,61,69,45,76.79715597,2,31.048,18.71377778,
3254,TH,Phitsanulok,2018,2,14,6,100.5445958,16.98224028,866891,northern,61,69,45,78.350627,23.09333333,32.38977778,18.93111111,
3255,TH,Phitsanulok,2018,3,15,11,100.5445958,16.98224028,866891,northern,61,69,45,72.60071974,18.62666667,34.87822222,22.42355556,
3256,TH,Phitsanulok,2018,4,16,36,100.5445958,16.98224028,866891,northern,61,69,45,80.37628031,111.5022222,35.22,23.60266667,
3257,TH,Phitsanulok,2018,5,17,85,100.5445958,16.98224028,866891,northern,61,69,45,81.35637509,219.08,34.07911111,23.75377778,
3258,TH,Phitsanulok,2018,6,18,175,100.5445958,16.98224028,866891,northern,61,69,45,83.94900635,149.2933333,32.79111111,24.34533333,
3259,TH,Phitsanulok,2018,7,19,214,100.5445958,16.98224028,866891,northern,61,69,45,84.50433353,149.9155556,31.92977778,24.25466667,
3260,TH,Phitsanulok,2018,8,20,170,100.5445958,16.98224028,866891,northern,61,69,45,84.53250166,216.8977778,31.52888889,23.84577778,
3261,TH,Phitsanulok,2018,9,21,117,100.5445958,16.98224028,866891,northern,61,69,45,82.06118863,139.4888889,32.47377778,23.79377778,
3262,TH,Phitsanulok,2018,10,22,64,100.5445958,16.98224028,866891,northern,61,69,45,82.37603434,92.90222222,32.97688889,23.19288889,
3263,TH,Phitsanulok,2018,11,23,37,100.5445958,16.98224028,866891,northern,61,69,45,76.96033647,18.07111111,32.876,21.10133333,
3264,TH,Phitsanulok,2018,12,24,12,100.5445958,16.98224028,866891,northern,61,69,45,77.60319244,12.34666667,31.94133333,20.29822222,
3265,TH,Phitsanulok,2019,1,25,12,100.5445958,16.98224028,865247,northern,61,69,45,76.08611426,21.51111111,33.44577778,18.37022222,
3266,TH,Phitsanulok,2019,2,26,14,100.5445958,16.98224028,865247,northern,61,69,45,63.98834613,28.71555556,34.67288889,19.46622222,
3267,TH,Phitsanulok,2019,3,27,20,100.5445958,16.98224028,865247,northern,61,69,45,58.23029121,13.16444444,36.38222222,22.13288889,
3268,TH,Phitsanulok,2019,4,28,14,100.5445958,16.98224028,865247,northern,61,69,45,66.26882163,17.07555556,38.50622222,25.39688889,
3269,TH,Phitsanulok,2019,5,29,18,100.5445958,16.98224028,865247,northern,61,69,45,80.04964552,126.4088889,36.39866667,25.68,
3270,TH,Phitsanulok,2019,6,30,42,100.5445958,16.98224028,865247,northern,61,69,45,84.8697289,115.3511111,34.58266667,25.43911111,
3271,TH,Phitsanulok,2019,7,31,56,100.5445958,16.98224028,865247,northern,61,69,45,81.77991391,137.1066667,33.624,24.99288889,
3272,TH,Phitsanulok,2019,8,32,87,100.5445958,16.98224028,865247,northern,61,69,45,87.67037737,433.7733333,32.09066667,23.808,
3273,TH,Phitsanulok,2019,9,33,99,100.5445958,16.98224028,865247,northern,61,69,45,81.62645382,129.7022222,32.56977778,24.19422222,
3274,TH,Phitsanulok,2019,10,34,62,100.5445958,16.98224028,865247,northern,61,69,45,79.93510386,42.23111111,33.01288889,23.87955556,
3275,TH,Phitsanulok,2019,11,35,47,100.5445958,16.98224028,865247,northern,61,69,45,76.47107171,24.69777778,32.36444444,21.13511111,
3276,TH,Phitsanulok,2019,12,36,15,100.5445958,16.98224028,865247,northern,61,69,45,66.76921404,0.48,30.80222222,17.22044444,
3277,TH,Phitsanulok,2020,1,37,14,100.5445958,16.98224028,849481,northern,61,69,45,65.45545081,1.013333333,33.50888889,18.68088889,0
3278,TH,Phitsanulok,2020,2,38,22,100.5445958,16.98224028,849481,northern,61,69,45,62.60618835,0.982222222,34.34133333,19.38888889,0
3279,TH,Phitsanulok,2020,3,39,23,100.5445958,16.98224028,849481,northern,61,69,45,62.4380918,12.22666667,37.02311111,22.97333333,35.90258065
3280,TH,Phitsanulok,2020,4,40,38,100.5445958,16.98224028,849481,northern,61,69,45,69.77542853,42.26666667,37.51866667,24.55822222,76.264
3281,TH,Phitsanulok,2020,5,41,51,100.5445958,16.98224028,849481,northern,61,69,45,76.83891812,56.35555556,36.76933333,26.05111111,75
3282,TH,Phitsanulok,2020,6,42,57,100.5445958,16.98224028,849481,northern,61,69,45,84.54717468,157.0311111,34.32755556,25.184,62.99333333
3283,TH,Phitsanulok,2020,7,43,121,100.5445958,16.98224028,849481,northern,61,69,45,85.09984528,88.86666667,33.95955556,25.33066667,52.78
3284,TH,Phitsanulok,2020,8,44,150,100.5445958,16.98224028,849481,northern,61,69,45,84.03721893,240.0888889,32.388,24.05422222,51.16580645
3285,TH,Phitsanulok,2020,9,45,122,100.5445958,16.98224028,849481,northern,61,69,45,85.60902564,196.1733333,32.63511111,24.20311111,47.776
3286,TH,Phitsanulok,2020,10,46,32,100.5445958,16.98224028,849481,northern,61,69,45,85.79411842,158.8222222,31.22533333,22.09466667,47.22
3287,TH,Phitsanulok,2020,11,47,30,100.5445958,16.98224028,849481,northern,61,69,45,73.81795102,11.45333333,32.43111111,21.15111111,48.054
3288,TH,Phitsanulok,2020,12,48,17,100.5445958,16.98224028,849481,northern,61,69,45,67.48099372,0.004444444,31.19111111,17.75911111,54.92870968
3289,TH,Phitsanulok,2021,1,49,12,100.5445958,16.98224028,849481,northern,61,69,45,64.92085854,0,30.67644444,15.85066667,59.31967742
3290,TH,Phitsanulok,2021,2,50,2,100.5445958,16.98224028,849481,northern,61,69,45,63.7518378,22.23555556,33.09555556,18.09333333,49.30642857
3291,TH,Phitsanulok,2021,3,51,2,100.5445958,16.98224028,849481,northern,61,69,45,70.14531116,12.75555556,36.53155556,22.528,47.22
3292,TH,Phitsanulok,2021,4,52,6,100.5445958,16.98224028,849481,northern,61,69,45,80.8941822,216.2088889,34.99955556,22.03688889,51.60333333
3293,TH,Phitsanulok,2021,5,53,27,100.5445958,16.98224028,849481,northern,61,69,45,81.53782915,91.98222222,35.42577778,24.70488889,59.26
3294,TH,Phitsanulok,2021,6,54,15,100.5445958,16.98224028,849481,northern,61,69,45,79.53747562,131.1777778,33.87555556,24.73422222,56.10933333
